000000,1,904.5652173913043,569.5609756097562,0.8125013709068298
000000,2,900.4347826086956,602.3414634146342,0.8656584620475769
000000,3,768.2608695652174,635.1219512195122,0.7630908489227295
000000,4,768.2608695652174,799.0243902439024,0.6822486519813538
000000,5,801.3043478260869,901.4634146341464,0.8957564234733582
000000,6,1003.695652173913,569.5609756097562,0.7886573076248169
000000,7,1069.782608695652,700.6829268292684,0.7266301512718201
000000,8,1098.695652173913,803.1219512195122,0.7957724928855896
000000,9,900.4347826086956,868.6829268292684,0.6617261171340942
000000,10,970.6521739130434,1036.6829268292684,0.8464515209197998
000000,11,1036.7391304347825,1171.9024390243903,0.750644326210022
000000,12,1003.695652173913,835.9024390243902,0.7464520931243896
000000,13,970.6521739130434,1036.6829268292684,0.25254762172698975
000000,14,999.5652173913043,1069.4634146341464,0.22325508296489716
000000,15,871.5217391304348,536.780487804878,0.8245031237602234
000000,16,933.4782608695651,532.6829268292684,0.8996187448501587
000000,17,801.3043478260869,536.780487804878,0.805107057094574
000000,18,937.6086956521739,499.9024390243903,0.3457569181919098
000001,1,904.5652173913043,569.5609756097562,0.8232980966567993
000001,2,900.4347826086956,602.3414634146342,0.814731240272522
000001,3,768.2608695652174,667.9024390243902,0.741089403629303
000001,4,801.3043478260869,803.1219512195122,0.7713813185691833
000001,5,801.3043478260869,905.5609756097562,0.7237979173660278
000001,6,1003.695652173913,569.5609756097562,0.8005203008651733
000001,7,1069.782608695652,700.6829268292684,0.7742205858230591
000001,8,1102.8260869565217,803.1219512195122,0.7304934859275818
000001,9,900.4347826086956,901.4634146341464,0.6495069265365601
000001,10,970.6521739130434,1036.6829268292684,0.817477285861969
000001,11,1036.7391304347825,1171.9024390243903,0.8183823227882385
000001,12,1003.695652173913,868.6829268292684,0.6480367183685303
000001,13,970.6521739130434,1036.6829268292684,0.13966411352157593
000001,14,999.5652173913043,1069.4634146341464,0.1061614379286766
000001,15,871.5217391304348,565.4634146341464,0.8430257439613342
000001,16,933.4782608695651,536.780487804878,0.9533601403236389
000001,17,801.3043478260869,536.780487804878,0.7648692727088928
000001,18,937.6086956521739,499.9024390243903,0.41300642490386963
000002,1,933.4782608695651,602.3414634146342,0.8001701831817627
000002,2,900.4347826086956,635.1219512195122,0.8505231142044067
000002,3,801.3043478260869,667.9024390243902,0.7598716020584106
000002,4,801.3043478260869,803.1219512195122,0.7813591361045837
000002,5,834.3478260869565,934.2439024390244,0.8272284269332886
000002,6,1003.695652173913,569.5609756097562,0.7095522284507751
000002,7,1069.782608695652,700.6829268292684,0.7936086058616638
000002,8,1102.8260869565217,835.9024390243902,0.8329455852508545
000002,9,900.4347826086956,901.4634146341464,0.7312304973602295
000002,10,970.6521739130434,1065.3658536585367,0.6972386240959167
000002,11,1036.7391304347825,1171.9024390243903,0.8146422505378723
000002,12,1032.6086956521738,868.6829268292684,0.7030646800994873
000002,13,970.6521739130434,1036.6829268292684,0.13056989014148712
000002,15,871.5217391304348,569.5609756097562,0.8122758269309998
000002,16,933.4782608695651,565.4634146341464,0.8240565061569214
000002,17,834.3478260869565,569.5609756097562,0.7180487513542175
000002,18,937.6086956521739,504.0,0.3687955439090729
000003,1,933.4782608695651,602.3414634146342,0.8687370419502258
000003,2,900.4347826086956,635.1219512195122,0.8454440832138062
000003,3,801.3043478260869,672.0,0.7145662307739258
000003,4,801.3043478260869,835.9024390243902,0.8663161993026733
000003,5,834.3478260869565,967.0243902439024,0.7595527172088623
000003,6,1032.6086956521738,602.3414634146342,0.7785086631774902
000003,7,1069.782608695652,733.4634146341464,0.7656431794166565
000003,8,1102.8260869565217,835.9024390243902,0.8797153234481812
000003,9,904.5652173913043,901.4634146341464,0.6710041165351868
000003,10,999.5652173913043,1069.4634146341464,0.8121035099029541
000003,11,1036.7391304347825,1171.9024390243903,0.8126575946807861
000003,12,1036.7391304347825,868.6829268292684,0.715576171875
000003,15,900.4347826086956,569.5609756097562,0.7245436906814575
000003,16,933.4782608695651,569.5609756097562,0.9441274404525757
000003,17,834.3478260869565,569.5609756097562,0.7200472950935364
000003,18,966.5217391304348,532.6829268292684,0.42096540331840515
000004,1,933.4782608695651,602.3414634146342,0.8141358494758606
000004,2,904.5652173913043,635.1219512195122,0.7995997667312622
000004,3,801.3043478260869,700.6829268292684,0.7582623958587646
000004,4,801.3043478260869,835.9024390243902,0.8512200117111206
000004,5,834.3478260869565,967.0243902439024,0.872550904750824
000004,6,1032.6086956521738,602.3414634146342,0.8185968995094299
000004,7,1069.782608695652,733.4634146341464,0.7384514212608337
000004,8,1102.8260869565217,835.9024390243902,0.7622597813606262
000004,9,904.5652173913043,934.2439024390244,0.6435983180999756
000004,10,999.5652173913043,1069.4634146341464,0.8141809105873108
000004,11,1036.7391304347825,1171.9024390243903,0.7663442492485046
000004,12,1036.7391304347825,901.4634146341464,0.7215274572372437
000004,15,871.5217391304348,602.3414634146342,0.7959581017494202
000004,16,933.4782608695651,569.5609756097562,0.9397698044776917
000004,17,834.3478260869565,602.3414634146342,0.7208002209663391
000004,18,966.5217391304348,536.780487804878,0.4711262285709381
000005,1,933.4782608695651,635.1219512195122,0.8243860006332397
000005,2,904.5652173913043,667.9024390243902,0.7917300462722778
000005,3,801.3043478260869,700.6829268292684,0.8234218955039978
000005,4,801.3043478260869,835.9024390243902,0.7864635586738586
000005,5,834.3478260869565,971.1219512195122,0.8456881046295166
000005,6,1036.7391304347825,602.3414634146342,0.8163180947303772
000005,7,1098.695652173913,737.5609756097562,0.6961449980735779
000005,8,1135.8695652173913,868.6829268292684,0.7700885534286499
000005,9,904.5652173913043,934.2439024390244,0.6762100458145142
000005,10,999.5652173913043,1069.4634146341464,0.7623904943466187
000005,11,1036.7391304347825,1171.9024390243903,0.7686214447021484
000005,12,1036.7391304347825,901.4634146341464,0.7302143573760986
000005,13,1036.7391304347825,1032.5853658536585,0.36929449439048767
000005,14,1032.6086956521738,1069.4634146341464,0.12469121813774109
000005,15,871.5217391304348,602.3414634146342,0.7922402620315552
000005,16,933.4782608695651,598.2439024390244,0.866330623626709
000005,17,834.3478260869565,602.3414634146342,0.7526221871376038
000005,18,966.5217391304348,565.4634146341464,0.480625182390213
000006,1,933.4782608695651,635.1219512195122,0.9511752724647522
000006,2,904.5652173913043,667.9024390243902,0.7932974100112915
000006,3,801.3043478260869,733.4634146341464,0.7762550115585327
000006,4,801.3043478260869,868.6829268292684,0.8449187874794006
000006,5,834.3478260869565,1003.9024390243902,0.9192523956298828
